rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
87,2080857,MTH-252,task-00142-mth-252-lecture-video-disk-method-1,lecture_video,Disk method 1,,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982761,prep_required,medium,candidate,,obj-mth-252-module-item-26982761,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982761|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
88,2080857,MTH-252,task-00143-mth-252-lecture-video-disk-method-2,lecture_video,Disk method 2,,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982762,prep_required,medium,candidate,,obj-mth-252-module-item-26982762,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982762|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
89,2080857,MTH-252,task-00144-mth-252-lecture-video-disk-method-3,lecture_video,Disk method 3,,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982763,prep_required,medium,candidate,,obj-mth-252-module-item-26982763,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982763|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
90,2080857,MTH-252,task-00212-mth-252-lecture-video-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> 1.3, 4.10: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 3: The Fundamental Theorems of Calculus,mi-mth-252-26982566,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-1-dot-3-4-dot-10,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-3-4-dot-10?module_item_id=26982566|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
91,2080857,MTH-252,task-00213-mth-252-lecture-video-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,lecture_video,Dr G's Videos --> 2.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982612,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-2-dot-2,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-2?module_item_id=26982612|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
92,2080857,MTH-252,task-00214-mth-252-lecture-video-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> 2.3, 2.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982623,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-2-dot-3-2-dot-4,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-3-2-dot-4?module_item_id=26982623|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
93,2080857,MTH-252,task-00215-mth-252-lecture-video-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> 3.1, 3.2: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 5: Techniques to Solve Integrals,mi-mth-252-26982589,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-3-dot-1-3-dot-2,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-1-3-dot-2?module_item_id=26982589|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
94,2080857,MTH-252,task-00216-mth-252-lecture-video-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> 3.3 continued, 3.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 6: Techniques Continued,mi-mth-252-26982601,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-3-dot-3-continued-3-dot-4,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-3-continued-3-dot-4?module_item_id=26982601|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
95,2080857,MTH-252,task-00217-mth-252-lecture-video-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,lecture_video,Dr G's Videos --> 3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 10: Applications of Integration - Real World,mi-mth-252-26982645,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-3-dot-7,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-7?module_item_id=26982645|https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-7?module_item_id=26982645#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
96,2080857,MTH-252,task-00218-mth-252-lecture-video-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> Sect 1.3, 1.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 4: Introduction to Applications,mi-mth-252-26982575,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-3-1-dot-4,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-3-1-dot-4?module_item_id=26982575|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
97,2080857,MTH-252,task-00219-mth-252-lecture-video-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr G's Videos --> Sect 1.4, 1.5, 1.6: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 4: Introduction to Applications,mi-mth-252-26982576,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-4-1-dot-5-1-dot-6,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-4-1-dot-5-1-dot-6?module_item_id=26982576|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
98,2080857,MTH-252,task-00220-mth-252-lecture-video-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,lecture_video,"Dr Gs Videos --> 2.1, 2.2: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",,,no_due_found,,,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982611,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-2-dot-1-2-dot-2,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-1-2-dot-2?module_item_id=26982611|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
99,2080857,MTH-252,task-00221-mth-252-lecture-video-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,lecture_video,Dr. G Videos --> 3.3: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 6: Techniques Continued,mi-mth-252-26982600,prep_required,medium,candidate,,obj-mth-252-page-dr-g-videos-3e-3-dot-3,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-g-videos-%3E-3-dot-3?module_item_id=26982600|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
100,2080857,MTH-252,task-00222-mth-252-lecture-video-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,lecture_video,Dr. G's Videos --> 1.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982547,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-1-dot-1,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-1?module_item_id=26982547|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
101,2080857,MTH-252,task-00223-mth-252-lecture-video-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,lecture_video,Dr. G's Videos --> 1.2: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 2: Intro to Definite Integral and Properties,mi-mth-252-26982556,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-1-dot-2,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-2?module_item_id=26982556|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
102,2080857,MTH-252,task-00224-mth-252-lecture-video-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,lecture_video,Dr. G's Videos --> 2.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 9: Applications of Integration - Real-World,mi-mth-252-26982634,prep_required,medium,candidate,,obj-mth-252-page-dr-gs-videos-3e-2-dot-5,page,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-5?module_item_id=26982634|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
103,2080857,MTH-252,task-00077-mth-252-external-tool-example-problems-exponentials-links-to-an-external-site,external_tool,Example problems: Exponentials Links to an external site.,,,no_due_found,,,,1.6 Exponentials and Logarithms,mi-mth-252-26982717,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982717,external_url,https://youtu.be/D9dqdbCgJQM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
104,2080857,MTH-252,task-00078-mth-252-external-tool-find-antiderivative-2-links-to-an-external-site,external_tool,Find antiderivative 2 Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982690,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982690,external_url,https://youtu.be/-_FJ1V5_Fcc|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
105,2080857,MTH-252,task-00079-mth-252-external-tool-find-antiderivative-3-links-to-an-external-site,external_tool,Find antiderivative 3 Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982691,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982691,external_url,https://youtu.be/KM61G41NKGY|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
106,2080857,MTH-252,task-00225-mth-252-required-ungraded-task-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,required_ungraded_task,Free Trial/Grace Period in Achieve (2 weeks): INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26982525,action_required,medium,candidate,,obj-mth-252-page-free-trial-slash-grace-period-in-achieve-2-weeks,page,https://canvas.oregonstate.edu/courses/2080857/pages/free-trial-slash-grace-period-in-achieve-2-weeks?module_item_id=26982525|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
107,2080857,MTH-252,task-00226-mth-252-critical-setup-front-page-integral-calculus-mth-252z-400-u2026,critical_setup,Front Page: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-mth-252-page-front-page,page,https://canvas.oregonstate.edu/courses/2080857/pages/front-page,Plan/complete this task according to its module and due information.
108,2080857,MTH-252,task-00080-mth-252-external-tool-ftoc-example-links-to-an-external-site,external_tool,FToC: Example Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982683,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982683,external_url,https://youtu.be/gJtkTRjqM6I|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
109,2080857,MTH-252,task-00081-mth-252-external-tool-ftoc-example-using-area-links-to-an-external-site,external_tool,FToC: Example using area Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982686,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982686,external_url,https://youtu.be/zdWBJTOfdiM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
110,2080857,MTH-252,task-00082-mth-252-external-tool-ftoc-polynomial-example-links-to-an-external-site,external_tool,FToC: Polynomial example Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982684,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982684,external_url,https://youtu.be/X5ke8bUiiQM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
111,2080857,MTH-252,task-00083-mth-252-external-tool-ftoc-setup-and-solve-links-to-an-external-site,external_tool,FToC: Setup and solve Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982682,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982682,external_url,https://youtu.be/YE9jpfxEFYk|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
112,2080857,MTH-252,task-00084-mth-252-external-tool-ftoc-trig-example-links-to-an-external-site,external_tool,FToC: Trig example Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982685,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982685,external_url,https://youtu.be/GwOhAkU-A0M|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
113,2080857,MTH-252,task-00085-mth-252-external-tool-fundamental-theorem-of-calc-ftoc-area-function-links-to-an-external-site,external_tool,Fundamental Theorem of Calc (FToC): Area function Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982679,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982679,external_url,https://youtu.be/jyRdHbHeUuU|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
114,2080857,MTH-252,task-00086-mth-252-external-tool-fundamental-theorem-of-calc-ftoc-definite-integrals-links-to-an-external-site,external_tool,Fundamental Theorem of Calc (FToC): Definite integrals Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982681,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982681,external_url,https://youtu.be/ZTqEj1NyGPw|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
115,2080857,MTH-252,task-00087-mth-252-external-tool-future-value-links-to-an-external-site,external_tool,Future value Links to an external site.,,,no_due_found,,,,1.4 Integration Formulas and Net Change,mi-mth-252-26982702,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982702,external_url,https://youtu.be/rlyoHQn8eSY|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
116,2080857,MTH-252,task-00227-mth-252-critical-setup-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-,critical_setup,Get your MTH 252Z Course Materials! (Access Code + Ebook) : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26990499,action_required,high,candidate,,obj-mth-252-page-get-your-mth-252z-course-materials-access-code-ebook,page,https://canvas.oregonstate.edu/courses/2080857/pages/get-your-mth-252z-course-materials-access-code-+-ebook?module_item_id=26990499|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
117,2080857,MTH-252,task-00145-mth-252-critical-setup-gradescope-submission-using-computer-no-audio,critical_setup,Gradescope Submission Using Computer (no audio),,,no_due_found,,,,Start Here,mi-mth-252-26982530,action_required,high,candidate,needs_manual_decision,obj-mth-252-module-item-26982530,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982530|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
118,2080857,MTH-252,task-00146-mth-252-critical-setup-gradescope-submission-using-phone-no-audio,critical_setup,Gradescope Submission Using Phone (no audio),,,no_due_found,,,,Start Here,mi-mth-252-26982529,action_required,high,candidate,needs_manual_decision,obj-mth-252-module-item-26982529,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982529|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
119,2080857,MTH-252,task-00210-mth-252-critical-setup-gradescope-submissions-students-are-held-accountable-for-verifying-submissions-8,critical_setup,Gradescope Submissions - Students are held accountable for verifying submissions 8,,,no_due_found,,,,Start Here,mi-mth-252-26982527,action_required,high,candidate,needs_rule,obj-mth-252-module-subheader-26982527,module_subheader,https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
120,2080857,MTH-252,task-00228-mth-252-critical-setup-how-to-videos-integral-calculus-mth-252z-400-u2026,critical_setup,How-To Videos: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Tutoring Support and Course Resources,mi-mth-252-26982537,action_required,high,candidate,,obj-mth-252-page-how-to-videos,page,https://canvas.oregonstate.edu/courses/2080857/pages/how-to-videos?module_item_id=26982537|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
121,2080857,MTH-252,task-00147-mth-252-lecture-video-hydrostatic-force-horizontal-plate,lecture_video,Hydrostatic force: Horizontal plate,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982785,prep_required,medium,candidate,,obj-mth-252-module-item-26982785,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982785|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
122,2080857,MTH-252,task-00148-mth-252-lecture-video-hydrostatic-force-semicircle-window,lecture_video,Hydrostatic force: Semicircle window,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982787,prep_required,medium,candidate,,obj-mth-252-module-item-26982787,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982787|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
123,2080857,MTH-252,task-00149-mth-252-lecture-video-hydrostatic-force-vertical-isosceles-triangle,lecture_video,Hydrostatic force: Vertical isosceles triangle,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982786,prep_required,medium,candidate,,obj-mth-252-module-item-26982786,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982786|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
