module_item_id,canvas_module_item_id,course_id,course_code,module_id,module_order,item_order,title,item_type,destination_canvas_object_type,destination_canvas_object_id,destination_object_id,destination_page_id,href,external_href,indent,requirements,requirement_raw,capture_status,source_page_id,source_url,source_text_sample
mi-mth-253-26977987,26977987,2053263,MTH-253,mod-mth-253-005-unit-4-weeks-7-8-and-9,5,49,Week 9 Web Homework: Properties of Power Series,Assignment,assignment,10584438,obj-mth-253-assignment-10584438,00272-mth-253-module-item-week-9-web-homework-properties-of-power-series,https://canvas.oregonstate.edu/courses/2053263/modules/items/26977987,,0,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_0 _requirement Assignment_10584438 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Assignment Week 9 Web Homework: Properties of Power Series Week 9 Web Homework: Properties of Power Series 100 10 assignment 26977987 1 Aug 23 100 pts Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has bee
mi-mth-253-26885583,26885583,2053263,MTH-253,mod-mth-253-005-unit-4-weeks-7-8-and-9,5,50,11 context_module_sub_header 26885583 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885583,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 11 context_module_sub_header 26885583 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to comple
mi-mth-253-26885585,26885585,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,51,Unit 5 - Overview,Page,page,unit-5-overview,obj-mth-253-page-unit-5-overview,00273-mth-253-module-item-unit-5-overview-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885585,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10666422 dupeable rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Page Unit 5 - Overview Unit 5 - Overview 1 wiki_page 26885585 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete
mi-mth-253-26885587,26885587,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,52,Unit 5 - Q&A Discussion Board (Optional),Discussion Topic,discussion,11558494,obj-mth-253-discussion-11558494,00274-mth-253-module-item-topic-unit-5-q-a-discussion-board-optional,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885587,,0,,context_module_item student-view discussion_topic indent_0 _requirement DiscussionTopic_11558494 dupeable rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Discussion Topic Unit 5 - Q&A Discussion Board (Optional) Unit 5 - Q&A Discussion Board (Optional) 3 discussion_topic 26885587 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is comple
mi-mth-253-26885593,26885593,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,53,4 context_module_sub_header 26885593 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885593,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 4 context_module_sub_header 26885593 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complet
mi-mth-253-26885592,26885592,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,54,Unit 5 - Written Homework Assignment,Assignment,assignment,10553183,obj-mth-253-assignment-10553183,00275-mth-253-module-item-unit-5-written-homework-assignment,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885592,,0,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_0 _requirement Assignment_10553183 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Assignment Unit 5 - Written Homework Assignment Unit 5 - Written Homework Assignment 100 5 assignment 26885592 1 Aug 27 100 pts Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complet
mi-mth-253-26977989,26977989,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,55,Week 10 Web Homework: Working with Taylor Series,Assignment,assignment,10584439,obj-mth-253-assignment-10584439,00276-mth-253-module-item-week-10-web-homework-working-with-taylor-series,https://canvas.oregonstate.edu/courses/2053263/modules/items/26977989,,0,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_0 _requirement Assignment_10584439 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Assignment Week 10 Web Homework: Working with Taylor Series Week 10 Web Homework: Working with Taylor Series 100 6 assignment 26977989 1 Aug 30 100 pts Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has be
mi-mth-253-26885591,26885591,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,56,7 context_module_sub_header 26885591 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885591,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 7 context_module_sub_header 26885591 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complet
mi-mth-253-26885594,26885594,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,57,Reminder: No unit quiz due in this module. 8 context_module_sub_header 26885594 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885594,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header Reminder: No unit quiz due in this module. 8 context_module_sub_header 26885594 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mar
mi-mth-253-26885588,26885588,2053263,MTH-253,mod-mth-253-006-unit-5-covers-week-10,6,58,9 context_module_sub_header 26885588 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885588,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 9 context_module_sub_header 26885588 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complet
mi-mth-253-26885596,26885596,2053263,MTH-253,mod-mth-253-007-finals-week,7,59,Week 11 - Overview,Page,page,week-11-overview,obj-mth-253-page-week-11-overview,00277-mth-253-module-item-week-11-overview-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885596,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10666427 dupeable rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Page Week 11 - Overview Week 11 - Overview 1 wiki_page 26885596 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to comple
mi-mth-253-26885597,26885597,2053263,MTH-253,mod-mth-253-007-finals-week,7,60,Preparing for your Final Exam - Q&A Discussion Board (Optional),Discussion Topic,discussion,11558495,obj-mth-253-discussion-11558495,00278-mth-253-module-item-topic-preparing-for-your-final-exam-q-a-discussion-board-optional,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885597,,0,,context_module_item student-view discussion_topic indent_0 _requirement DiscussionTopic_11558495 dupeable rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Discussion Topic Preparing for your Final Exam - Q&A Discussion Board (Optional) Preparing for your Final Exam - Q&A Discussion Board (Optional) 2 discussion_topic 26885597 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Vi
mi-mth-253-26885598,26885598,2053263,MTH-253,mod-mth-253-007-finals-week,7,61,MTH 253 - Final Exam Practice Problems.pdf,Attachment,file,118558956,obj-mth-253-file-118558956,00279-mth-253-module-item-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885598,,0,,context_module_item student-view attachment indent_0 _requirement Attachment_118558956 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Attachment MTH 253 - Final Exam Practice Problems.pdf MTH 253 - Final Exam Practice Problems.pdf 3 attachment 26885598 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark 
mi-mth-253-26885599,26885599,2053263,MTH-253,mod-mth-253-007-finals-week,7,62,MTH 253 - Final Exam Practice Problems - Answers.pdf,Attachment,file,118558944,obj-mth-253-file-118558944,00280-mth-253-module-item-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885599,,2,,context_module_item student-view attachment indent_2 _requirement Attachment_118558944 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Attachment MTH 253 - Final Exam Practice Problems - Answers.pdf MTH 253 - Final Exam Practice Problems - Answers.pdf 4 attachment 26885599 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed a
mi-mth-253-26885600,26885600,2053263,MTH-253,mod-mth-253-007-finals-week,7,63,5 context_module_sub_header 26885600 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885600,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 5 context_module_sub_header 26885600 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complet
mi-mth-253-26885601,26885601,2053263,MTH-253,mod-mth-253-007-finals-week,7,64,Final Exam,Quiz,quiz,3159588,obj-mth-253-quiz-3159588,00281-mth-253-module-item-final-exam-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885601,,0,,context_module_item student-view lti-quiz also_assignment indent_0 _requirement Quiz_3159588 rendered,captured,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Quiz Final Exam Final Exam 100 6 quiz 26885601 1 Sep 1 100 pts Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete 
mi-mth-253-26885602,26885602,2053263,MTH-253,mod-mth-253-007-finals-week,7,65,7 context_module_sub_header 26885602 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-253-module-subheader-26885602,,,,0,,context_module_item student-view context_module_sub_header indent_0 _requirement ContextModuleSubHeader_0 rendered,structural_marker,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/modules,Context Module Sub Header 7 context_module_sub_header 26885602 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complet
mi-phy-212-26896930,26896930,2053526,PHY-212,mod-phy-212-001-start-here,1,1,Start Here - Overview,Page,page,start-here-overview,obj-phy-212-page-start-here-overview,00324-phy-212-module-item-start-here-overview-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896930,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671819 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Start Here - Overview Start Here - Overview 1 wiki_page 26896930 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to 
mi-phy-212-26896931,26896931,2053526,PHY-212,mod-phy-212-001-start-here,1,2,Instructor Information & Communication Policy,Page,page,instructor-information-and-communication-policy,obj-phy-212-page-instructor-information-and-communication-policy,00325-phy-212-module-item-instructor-information-communication-policy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896931,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671755 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Instructor Information & Communication Policy Instructor Information & Communication Policy 2 wiki_page 26896931 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark d
mi-phy-212-26896932,26896932,2053526,PHY-212,mod-phy-212-001-start-here,1,3,Where to go for help?,Page,page,where-to-go-for-help,obj-phy-212-page-where-to-go-for-help,00326-phy-212-module-item-where-to-go-for-help-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896932,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671836 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Where to go for help? Where to go for help? 3 wiki_page 26896932 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to 
mi-phy-212-26896933,26896933,2053526,PHY-212,mod-phy-212-001-start-here,1,4,Accessibility Statements & Privacy Policies,Page,page,accessibility-statements-and-privacy-policies,obj-phy-212-page-accessibility-statements-and-privacy-policies,00327-phy-212-module-item-accessibility-statements-privacy-policies-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896933,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671733 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Accessibility Statements & Privacy Policies Accessibility Statements & Privacy Policies 4 wiki_page 26896933 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done 
mi-phy-212-26896934,26896934,2053526,PHY-212,mod-phy-212-001-start-here,1,5,Sources Cited,Page,page,sources-cited,obj-phy-212-page-sources-cited,00328-phy-212-module-item-sources-cited-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896934,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671817 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Sources Cited Sources Cited 5 wiki_page 26896934 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked 
mi-phy-212-26896935,26896935,2053526,PHY-212,mod-phy-212-001-start-here,1,6,Start Here - Conclusion,Page,page,start-here-conclusion,obj-phy-212-page-start-here-conclusion,00329-phy-212-module-item-start-here-conclusion-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896935,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671818 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Start Here - Conclusion Start Here - Conclusion 6 wiki_page 26896935 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order
mi-phy-212-26896936,26896936,2053526,PHY-212,mod-phy-212-002-course-information,2,7,General information,Page,page,general-information,obj-phy-212-page-general-information,00330-phy-212-module-item-general-information-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896936,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671747 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page General information General information 1 wiki_page 26896936 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to comp
mi-phy-212-26992777,26992777,2053526,PHY-212,mod-phy-212-002-course-information,2,8,Syllabus,Attachment,file,119256264,obj-phy-212-file-119256264,00331-phy-212-module-item-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26992777,,0,,context_module_item student-view attachment indent_0 _requirement Attachment_119256264 rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Attachment Syllabus Syllabus 2 attachment 26992777 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked don
mi-phy-212-26896938,26896938,2053526,PHY-212,mod-phy-212-002-course-information,2,9,Zoom info,Page,page,zoom-info,obj-phy-212-page-zoom-info,00332-phy-212-module-item-zoom-info-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896938,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671838 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Zoom info Zoom info 3 wiki_page 26896938 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Mod
mi-phy-212-26896939,26896939,2053526,PHY-212,mod-phy-212-002-course-information,2,10,Announcements,Page,page,announcements,obj-phy-212-page-announcements,00333-phy-212-module-item-announcements-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896939,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671734 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Announcements Announcements 4 wiki_page 26896939 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked 
mi-phy-212-26896940,26896940,2053526,PHY-212,mod-phy-212-002-course-information,2,11,TA Info & Scheduler,Page,page,ta-info-and-scheduler,obj-phy-212-page-ta-info-and-scheduler,00334-phy-212-module-item-ta-info-scheduler-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896940,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671821 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page TA Info & Scheduler TA Info & Scheduler 5 wiki_page 26896940 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to comp
mi-phy-212-27007746,27007746,2053526,PHY-212,mod-phy-212-002-course-information,2,12,About Lab Structure and TA Meetings,Attachment,file,119307451,obj-phy-212-file-119307451,00335-phy-212-module-item-lab-structure-and-ta-meetings-pdf-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/27007746,,0,,context_module_item student-view attachment indent_0 _requirement Attachment_119307451 rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Attachment About Lab Structure and TA Meetings About Lab Structure and TA Meetings 6 attachment 27007746 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark
mi-phy-212-26896941,26896941,2053526,PHY-212,mod-phy-212-002-course-information,2,13,Course webpages,Page,page,course-webpages,obj-phy-212-page-course-webpages,00336-phy-212-module-item-course-webpages-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896941,,0,,context_module_item student-view wiki_page indent_0 _requirement WikiPage_10671743 dupeable rendered,captured,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,Page Course webpages Course webpages 7 wiki_page 26896941 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Mar
