object_id,course_id,course_code,object_type,title,primary_category,classification_labels,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,module_ids,module_titles,module_item_ids,issue_types,evidence_count,reason
obj-mth-252-page-module-5-learning-materials-and-practice-activities-3-5-hours-2,2080857,MTH-252,page,Module 5 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,3 - 5 hours,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982587,redirected,2,prep/reading title/text signal|video title/link signal
obj-mth-252-page-module-5-overview,2080857,MTH-252,page,Module 5 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982586,redirected,2,default retained reference
obj-mth-252-page-module-6-learning-materials-and-practice-activities-3-5-hours-2,2080857,MTH-252,page,Module 6 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,3 - 5 hours,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982598,redirected,2,prep/reading title/text signal|video title/link signal
obj-mth-252-page-module-6-overview,2080857,MTH-252,page,Module 6 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982597,redirected,2,default retained reference
obj-mth-252-page-module-7-learning-materials-and-practice-activities-3-5-hours-2,2080857,MTH-252,page,Module 7 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,3 - 5 hours,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982609,redirected,2,prep/reading title/text signal|video title/link signal
obj-mth-252-page-module-7-overview,2080857,MTH-252,page,Module 7 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982608,redirected,2,default retained reference
obj-mth-252-page-module-8-learning-materials-and-practice-activities-3-5-hours-2,2080857,MTH-252,page,Module 8 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,3 - 5 hours,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982620,redirected,2,prep/reading title/text signal|video title/link signal
obj-mth-252-page-module-8-overview,2080857,MTH-252,page,Module 8 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982619,redirected,2,default retained reference
obj-mth-252-page-module-9-learning-materials-and-practice-activities-3-5-hours-2,2080857,MTH-252,page,Module 9 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,3 - 5 hours,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982632,redirected,2,prep/reading title/text signal|video title/link signal
obj-mth-252-page-module-9-overview,2080857,MTH-252,page,Module 9 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982631,redirected,2,default retained reference
obj-mth-252-page-canvas-course-reference,2080857,MTH-252,page,Page Not Found,reference,reference,low,reference_only,medium,,,,,,,,,20,default retained reference
obj-mth-252-page-start-here-accessibility-statements-and-privacy-policies,2080857,MTH-252,page,Start Here — Accessibility Statements & Privacy Policies: INTEGRAL CALCULUS (MTH_252Z_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982532,redirected,2,admin/policy signal
obj-mth-252-page-start-here-conclusion,2080857,MTH-252,page,Start Here — Conclusion: INTEGRAL CALCULUS (MTH_252Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982534,redirected,2,default retained reference
obj-mth-252-page-start-here-instructor-information-and-communication-policy,2080857,MTH-252,page,Start Here — Instructor Information & Communication Policy: INTEGRAL CALCULUS (MTH_252Z_400_U2026),required_ungraded_task,required_ungraded_task|admin_policy,medium,action_required,medium,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982520,redirected,2,module requirement marker|admin/policy signal
obj-mth-252-page-start-here-overview,2080857,MTH-252,page,Start Here — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),required_ungraded_task,required_ungraded_task,medium,action_required,medium,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982519,redirected,2,module requirement marker
obj-mth-252-page-start-here-sources-cited,2080857,MTH-252,page,Start Here — Sources Cited: INTEGRAL CALCULUS (MTH_252Z_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982533,redirected,2,critical setup title/text signal
obj-mth-252-page-start-here-where-to-go-for-help,2080857,MTH-252,page,Start Here — Where to go for help?: INTEGRAL CALCULUS (MTH_252Z_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982531,redirected,2,admin/policy signal
obj-mth-252-page-syllabus-and-calendar-as-of-7-slash-05-3e-both-sections-400-and-401,2080857,MTH-252,page,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),critical_setup,required_ungraded_task|critical_setup,high,action_required,high,,,,,mod-mth-252-002-start-here,Start Here,mi-mth-252-26982522,redirected,3,module requirement marker|critical setup title/text signal
obj-mth-252-quiz-3167661,2080857,MTH-252,quiz,Mini-Exam Retake Sign Up: INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982640,redirected,2,quiz object
obj-mth-252-quiz-3167659,2080857,MTH-252,quiz,Pre-Class Reading Quiz - 1.1 (RQ-1.1): INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982548,redirected,4,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167658,2080857,MTH-252,quiz,Pre-Class Reading Quiz - 1.2 (RQ-1.2): INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-006-module-2-intro-to-definite-integral-and-properties,Module 2: Intro to Definite Integral and Properties,mi-mth-252-26982557,redirected,3,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167655,2080857,MTH-252,quiz,Pre-Class Reading Quiz - 1.3 (RQ-1.3) : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-008-module-3-the-fundamental-theorems-of-calculus,Module 3: The Fundamental Theorems of Calculus,mi-mth-252-26982567,redirected,4,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167664,2080857,MTH-252,quiz,RQ-1.4 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982577,redirected,4,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167662,2080857,MTH-252,quiz,RQ-1.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982578,redirected,4,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167654,2080857,MTH-252,quiz,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982579,redirected,4,quiz object|prep/reading title/text signal
obj-mth-252-quiz-3167666,2080857,MTH-252,quiz,RQ-2.1 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982613,redirected,3,quiz object
obj-mth-252-quiz-3167653,2080857,MTH-252,quiz,RQ-2.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982614,redirected,3,quiz object
obj-mth-252-quiz-3167665,2080857,MTH-252,quiz,RQ-2.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982624,redirected,3,quiz object
obj-mth-252-quiz-3167663,2080857,MTH-252,quiz,RQ-2.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982625,redirected,3,quiz object
obj-mth-252-quiz-3167668,2080857,MTH-252,quiz,RQ-2.5 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982635,redirected,3,quiz object
obj-mth-252-quiz-3167660,2080857,MTH-252,quiz,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982591,redirected,3,quiz object
obj-mth-252-quiz-3167667,2080857,MTH-252,quiz,RQ-3.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982592,redirected,3,quiz object
obj-mth-252-quiz-3167656,2080857,MTH-252,quiz,RQ-3.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982602,redirected,3,quiz object
obj-mth-252-quiz-3167657,2080857,MTH-252,quiz,RQ-3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),graded_task,graded_task,high,action_required,high,,,,,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982646,redirected,3,quiz object
obj-mth-253-assignment-syllabus,2053263,MTH-253,assignment,Syllabus for SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup|prep_reading,high,action_required,high,,,,,,,,,1,critical setup title/text signal|prep/reading title/text signal
obj-mth-253-assignment-10553179,2053263,MTH-253,assignment,Unit 1 - Written Homework Assignment,graded_task,graded_task|prep_reading,high,action_required,high,Jun 26 by 11:59pm,,100,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885537,redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10553180,2053263,MTH-253,assignment,Unit 2 - Written Homework Assignment,graded_task,graded_task|prep_reading,high,action_required,high,Jul 9 by 11:59pm,,100,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885550,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10553181,2053263,MTH-253,assignment,Unit 3 - Written Homework Assignment,graded_task,graded_task|prep_reading,high,action_required,high,Jul 30 by 11:59pm,,100,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885565,redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10553182,2053263,MTH-253,assignment,Unit 4 - Written Homework Assignment,graded_task,graded_task|prep_reading,high,action_required,high,Aug 20 by 11:59pm,,100,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885580,redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10553183,2053263,MTH-253,assignment,Unit 5 - Written Homework Assignment,graded_task,graded_task|prep_reading,high,action_required,high,Aug 27 by 11:59pm,,100,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885592,redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584258,2053263,MTH-253,assignment,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",graded_task,graded_task|prep_reading,high,action_required,high,Jun 29 by 11:59pm,,100,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26977416,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584439,2053263,MTH-253,assignment,Week 10 Web Homework: Working with Taylor Series,graded_task,graded_task|prep_reading,high,action_required,high,Aug 30 by 11:59pm,,100,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26977989,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584372,2053263,MTH-253,assignment,Week 2 Web Homework: Sequences,graded_task,graded_task|prep_reading,high,action_required,high,Jul 6 by 11:59pm,,100,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977767,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584373,2053263,MTH-253,assignment,Week 3 Web Homework: Introduction to Series,graded_task,graded_task|prep_reading,high,action_required,high,Jul 12 by 11:59pm,,100,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977769,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584431,2053263,MTH-253,assignment,Week 4 Web Homework: The Divergence and Integral Tests,graded_task,graded_task|prep_reading,high,action_required,high,Jul 19 by 11:59pm,,100,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977967,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584434,2053263,MTH-253,assignment,Week 5 Web Homework: Comparison and Alternate Series Tests,graded_task,graded_task|prep_reading,high,action_required,high,Jul 26 by 11:59pm,,100,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977977,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584435,2053263,MTH-253,assignment,Week 6 Web Homework: Ratio and Root Tests,graded_task,graded_task|prep_reading,high,action_required,high,Aug 2 by 11:59pm,,100,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977980,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584436,2053263,MTH-253,assignment,Week 7 Web Homework: Power Series and Functions,graded_task,graded_task|prep_reading,high,action_required,high,Aug 9 by 11:59pm,,100,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26977982,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584437,2053263,MTH-253,assignment,Week 8 Web Homework Taylor and Maclaurin Series,graded_task,graded_task|prep_reading,high,action_required,high,Aug 16 by 11:59pm,,100,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26977985,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-assignment-10584438,2053263,MTH-253,assignment,Week 9 Web Homework: Properties of Power Series,graded_task,graded_task|prep_reading,high,action_required,high,Aug 23 by 11:59pm,,100,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26977987,external_tool|redirected,5,assignment object|prep/reading title/text signal
obj-mth-253-course-page-https-canvas-oregonstate-edu-courses-2053263-announcements,2053263,MTH-253,course_page,Announcements: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface|prep_reading,low,reference_only,high,,,,,,,,,1,course navigation/index surface|prep/reading title/text signal
obj-mth-253-course-page-https-canvas-oregonstate-edu-courses-2053263,2053263,MTH-253,course_page,SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface|critical_setup,low,reference_only,high,,,,,,,,redirected,2,course navigation/index surface|critical setup title/text signal
obj-mth-253-discussion-11558499,2053263,MTH-253,discussion,Topic: General Q&A Discussion,reference,reference,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885524,redirected,3,default retained reference
obj-mth-253-discussion-11558495,2053263,MTH-253,discussion,Topic: Preparing for your Final Exam - Q&A Discussion Board (Optional),reference,reference,low,reference_only,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885597,redirected,3,default retained reference
obj-mth-253-discussion-11558490,2053263,MTH-253,discussion,Topic: Unit 1 - Q&A Discussion Board (Optional),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885531,redirected,3,prep/reading title/text signal|video title/link signal
obj-mth-253-discussion-11558498,2053263,MTH-253,discussion,Topic: Unit 1 Discussion Board - Submitted in Week 1 (Required),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,40,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885532,redirected,4,task-like discussion object|prep/reading title/text signal|video title/link signal
obj-mth-253-discussion-11558491,2053263,MTH-253,discussion,Topic: Unit 2 - Q&A Discussion Board (Optional),lecture_video,lecture_video,medium,prep_required,medium,,,,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885544,redirected,3,video title/link signal
obj-mth-253-discussion-11558482,2053263,MTH-253,discussion,Topic: Unit 2 - Reminder of Assignments Due This Week,reference,reference,low,reference_only,medium,,,,,,,,,1,default retained reference
obj-mth-253-discussion-11558484,2053263,MTH-253,discussion,Topic: Unit 2 is underway!,critical_setup,critical_setup|prep_reading|lecture_video,high,action_required,high,,,,,,,,,1,critical setup title/text signal|prep/reading title/text signal|video title/link signal
obj-mth-253-discussion-11558492,2053263,MTH-253,discussion,Topic: Unit 3 - Q&A Discussion Board (Optional),reference,reference,low,reference_only,medium,,,,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885557,redirected,3,default retained reference
obj-mth-253-discussion-11558497,2053263,MTH-253,discussion,Topic: Unit 3 Discussion Board - Submitted in Week 6 (Required),graded_task,graded_task,high,action_required,high,,,40,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885558,redirected,4,task-like discussion object
obj-mth-253-discussion-11558493,2053263,MTH-253,discussion,Topic: Unit 4 - Q&A Discussion Board (Optional),reference,reference,low,reference_only,medium,,,,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885572,redirected,3,default retained reference
obj-mth-253-discussion-11558496,2053263,MTH-253,discussion,Topic: Unit 4 Discussion Board - Submitted in Week 9 (Required),graded_task,graded_task,high,action_required,high,,,40,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885573,redirected,4,task-like discussion object
obj-mth-253-discussion-11558494,2053263,MTH-253,discussion,Topic: Unit 5 - Q&A Discussion Board (Optional),reference,reference,low,reference_only,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885587,redirected,3,default retained reference
obj-mth-253-discussion-11558489,2053263,MTH-253,discussion,Topic: Welcome to the class!,critical_setup,critical_setup|prep_reading,high,action_required,high,,,,,,,,,1,critical setup title/text signal|prep/reading title/text signal
obj-mth-253-discussions-https-canvas-oregonstate-edu-courses-2053263-discussion-topics,2053263,MTH-253,discussions,Discussions: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface|prep_reading,low,reference_only,high,Jun 28,Jul 12,,,,,,,1,course navigation/index surface|prep/reading title/text signal
obj-mth-253-download-119228487,2053263,MTH-253,download,Download,critical_setup,critical_setup|prep_reading|lecture_video|file_reference|admin_policy,high,action_required,high,,,,,,,,,8,critical setup title/text signal|prep/reading title/text signal|video title/link signal|download object|admin/policy signal
obj-mth-253-download-118558899,2053263,MTH-253,download,Download,critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,6,critical setup title/text signal|download object
obj-mth-253-download-118558936,2053263,MTH-253,download,Download,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,6,prep/reading title/text signal|download object
obj-mth-253-download-118558848,2053263,MTH-253,download,Download,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,6,prep/reading title/text signal|download object
obj-mth-253-download-118558879,2053263,MTH-253,download,Download,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,6,prep/reading title/text signal|download object
obj-mth-253-download-118558963,2053263,MTH-253,download,Download,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,6,prep/reading title/text signal|download object
obj-mth-253-download-118558797,2053263,MTH-253,download,Download,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,8,prep/reading title/text signal|download object
obj-mth-253-download-118558743,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,7,download object|download link not parsed
obj-mth-253-download-118558950,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,7,download object|download link not parsed
obj-mth-253-download-118558844,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558915,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558827,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558808,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558770,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558809,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558919,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558872,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-mth-253-download-118558751,2053263,MTH-253,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,2,download object|download link not parsed
obj-mth-253-download-118558944,2053263,MTH-253,download,MTH 253 - Final Exam Practice Problems - Answers.pdf,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,4,prep/reading title/text signal|download object
obj-mth-253-download-118558956,2053263,MTH-253,download,MTH 253 - Final Exam Practice Problems.pdf,prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,,,,,4,prep/reading title/text signal|download object
obj-mth-253-download-119294133,2053263,MTH-253,download,Practice-Quiz.pdf,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,5,download object|download link not parsed
obj-mth-253-file-118558844,2053263,MTH-253,file,Convergence or Divergence of a Sequence.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558936,2053263,MTH-253,file,Evaluating Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558915,2053263,MTH-253,file,Geometric Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558770,2053263,MTH-253,file,Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558963,2053263,MTH-253,file,Improper Integrals.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558848,2053263,MTH-253,file,Infinite Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558827,2053263,MTH-253,file,Introduction to Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558879,2053263,MTH-253,file,L'Hospital's Rule.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558944,2053263,MTH-253,file,MTH 253 - Final Exam Practice Problems - Answers.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885599,redirected,3,prep/reading title/text signal|file object
obj-mth-253-file-118558956,2053263,MTH-253,file,MTH 253 - Final Exam Practice Problems.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading|file_reference,medium,prep_required,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885598,redirected,3,prep/reading title/text signal|file object
obj-mth-253-file-118558751,2053263,MTH-253,file,MTH 253 Course Syllabus - Fall 2025.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,1,critical setup title/text signal|file object
obj-mth-253-file-118558899,2053263,MTH-253,file,MTH 253 Weekly Schedule.docx: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
