task_id,object_id,evidence_id,evidence_type,relation,source_page_id,source_url,target_page_id,target_url,detail
task-00231-mth-252-lecture-video-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-4-1-dot-5-1-dot-6,ev-00081,page_capture,captured_as_object,00081-mth-252-module-item-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-4-1-dot-5-1-dot-6?module_item_id=26982576,00081-mth-252-module-item-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-4-1-dot-5-1-dot-6?module_item_id=26982576,module_item:module_item
task-00231-mth-252-lecture-video-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-4-1-dot-5-1-dot-6,ev-00987,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00081-mth-252-module-item-dr-g-s-videos-sect-1-4-1-5-1-6-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982576,module=Module 4: Introduction to Applications; item_type=Page; capture_status=captured
task-00232-mth-252-lecture-video-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-1-2-dot-2,ev-00116,page_capture,captured_as_object,00116-mth-252-module-item-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-1-2-dot-2?module_item_id=26982611,00116-mth-252-module-item-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-1-2-dot-2?module_item_id=26982611,module_item:module_item
task-00232-mth-252-lecture-video-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-1-2-dot-2,ev-01022,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00116-mth-252-module-item-dr-gs-videos-2-1-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982611,module=Module 7: Applications of Integration - Graphical; item_type=Page; capture_status=captured
task-00233-mth-252-lecture-video-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-g-videos-3e-3-dot-3,ev-00105,page_capture,captured_as_object,00105-mth-252-module-item-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-g-videos-%3E-3-dot-3?module_item_id=26982600,00105-mth-252-module-item-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-g-videos-%3E-3-dot-3?module_item_id=26982600,module_item:module_item
task-00233-mth-252-lecture-video-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-g-videos-3e-3-dot-3,ev-01011,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00105-mth-252-module-item-dr-g-videos-3-3-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982600,module=Module 6: Techniques Continued; item_type=Page; capture_status=captured
task-00234-mth-252-lecture-video-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-1,ev-00052,page_capture,captured_as_object,00052-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-1?module_item_id=26982547,00052-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-1?module_item_id=26982547,module_item:module_item
task-00234-mth-252-lecture-video-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-1,ev-00958,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00052-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982547,"module=Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums; item_type=Page; capture_status=captured"
task-00235-mth-252-lecture-video-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-2,ev-00061,page_capture,captured_as_object,00061-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-2?module_item_id=26982556,00061-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-2?module_item_id=26982556,module_item:module_item
task-00235-mth-252-lecture-video-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-2,ev-00967,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00061-mth-252-module-item-dr-g-s-videos-1-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982556,module=Module 2: Intro to Definite Integral and Properties; item_type=Page; capture_status=captured
task-00236-mth-252-lecture-video-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-5,ev-00139,page_capture,captured_as_object,00139-mth-252-module-item-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-5?module_item_id=26982634,00139-mth-252-module-item-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-5?module_item_id=26982634,module_item:module_item
task-00236-mth-252-lecture-video-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-5,ev-01045,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00139-mth-252-module-item-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982634,module=Module 9: Applications of Integration - Real-World; item_type=Page; capture_status=captured
task-00237-mth-252-required-ungraded-task-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-free-trial-slash-grace-period-in-achieve-2-weeks,ev-00035,page_capture,captured_as_object,00035-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/free-trial-slash-grace-period-in-achieve-2-weeks?module_item_id=26982525,00035-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/free-trial-slash-grace-period-in-achieve-2-weeks?module_item_id=26982525,module_item:module_item
task-00237-mth-252-required-ungraded-task-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-free-trial-slash-grace-period-in-achieve-2-weeks,ev-00935,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00035-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982525,module=Start Here; item_type=Page; capture_status=captured
task-00238-mth-252-critical-setup-front-page-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-front-page,ev-00338,page_capture,captured_as_object,00338-mth-252-linked-detail-front-page-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/front-page,00338-mth-252-linked-detail-front-page-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/front-page,linked_detail:linked_detail
task-00239-mth-252-critical-setup-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-,obj-mth-252-page-get-your-mth-252z-course-materials-access-code-ebook,ev-00033,page_capture,captured_as_object,00033-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/get-your-mth-252z-course-materials-access-code-+-ebook?module_item_id=26990499,00033-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/get-your-mth-252z-course-materials-access-code-+-ebook?module_item_id=26990499,module_item:module_item
task-00239-mth-252-critical-setup-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-,obj-mth-252-page-get-your-mth-252z-course-materials-access-code-ebook,ev-00933,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00033-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26990499,module=Start Here; item_type=Page; capture_status=captured
task-00240-mth-252-critical-setup-how-to-videos-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-how-to-videos,ev-00044,page_capture,captured_as_object,00044-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/how-to-videos?module_item_id=26982537,00044-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/how-to-videos?module_item_id=26982537,module_item:module_item
task-00240-mth-252-critical-setup-how-to-videos-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-how-to-videos,ev-00948,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00044-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982537,module=Tutoring Support and Course Resources; item_type=Page; capture_status=captured
task-00241-mth-252-prep-reading-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,obj-mth-252-page-module-1-learning-materials-and-practice-activities-3-5-hours-2,ev-00050,page_capture,captured_as_object,00050-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982545,00050-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982545,module_item:module_item
task-00241-mth-252-prep-reading-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,obj-mth-252-page-module-1-learning-materials-and-practice-activities-3-5-hours-2,ev-00956,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00050-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982545,"module=Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums; item_type=Page; capture_status=captured"
task-00242-mth-252-prep-reading-module-10-learning-materials-and-practice-activities-3-5-hours-integral-calculus,obj-mth-252-page-module-10-learning-materials-and-practice-activities-3-5-hours-2,ev-00147,page_capture,captured_as_object,00147-mth-252-module-item-module-10-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u2,https://canvas.oregonstate.edu/courses/2080857/pages/module-10-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982643,00147-mth-252-module-item-module-10-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u2,https://canvas.oregonstate.edu/courses/2080857/pages/module-10-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982643,module_item:module_item
task-00242-mth-252-prep-reading-module-10-learning-materials-and-practice-activities-3-5-hours-integral-calculus,obj-mth-252-page-module-10-learning-materials-and-practice-activities-3-5-hours-2,ev-01053,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00147-mth-252-module-item-module-10-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982643,module=Module 10: Applications of Integration - Real World; item_type=Page; capture_status=captured
task-00243-mth-252-prep-reading-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,obj-mth-252-page-module-2-learning-materials-and-practice-activities-3-5-hours-2,ev-00059,page_capture,captured_as_object,00059-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982554,00059-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982554,module_item:module_item
task-00243-mth-252-prep-reading-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,obj-mth-252-page-module-2-learning-materials-and-practice-activities-3-5-hours-2,ev-00965,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00059-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982554,module=Module 2: Intro to Definite Integral and Properties; item_type=Page; capture_status=captured
